prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wbeoordelenfraudeschedule,20.0,9,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,20.0,9,18,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,20.0,9,19,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,2,0,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,5.0,2,1,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,2,2,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,0,wcompleterenaanvraagstart,0,0,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wbeoordelenfraudecomplete,wnabellenoffertesschedule,wafhandelenleadsstart,oselectedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagcomplete,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,5.0,2,3,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,5.0,2,4,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,10.0,2,5,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,10.0,2,6,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,10.0,2,7,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,10.0,2,8,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,10.0,2,9,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,15.0,2,10,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,15.0,2,11,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,15.0,2,12,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,15.0,2,13,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,15.0,2,14,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,20.0,2,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,20.0,2,16,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,20.0,2,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wafhandelenleadsstart,wafhandelenleadsschedule,afinalizedcomplete,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,ocreatedcomplete,aacceptedcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,ocancelledcomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagschedule,wnabellenincompletedossiersschedule,aregisteredcomplete,wnabellenoffertescomplete,20.0,2,18,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,0,oselectedcomplete,osentcomplete,ocreatedcomplete,afinalizedcomplete,osentcomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wbeoordelenfraudecomplete,aacceptedcomplete,wafhandelenleadsstart,wvaliderenaanvraagstart,wcompleterenaanvraagcomplete,20.0,2,19,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,10,0,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,10,1,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wbeoordelenfraudecomplete,aacceptedcomplete,oselectedcomplete,wcompleterenaanvraagcomplete,ocreatedcomplete,aacceptedcomplete,ocreatedcomplete,afinalizedcomplete,wnabellenoffertesstart,osentcomplete,afinalizedcomplete,oselectedcomplete,wvaliderenaanvraagschedule,wcompleterenaanvraagschedule,ocancelledcomplete,wvaliderenaanvraagschedule,5.0,10,2,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wbeoordelenfraudestart,0,wbeoordelenfraudecomplete,wcompleterenaanvraagstart,wafhandelenleadsstart,0,afinalizedcomplete,ocreatedcomplete,osentcomplete,wvaliderenaanvraagschedule,adeclinedcomplete,osentcomplete,wcompleterenaanvraagcomplete,apreacceptedcomplete,oselectedcomplete,5.0,10,3,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wbeoordelenfraudestart,0,oselectedcomplete,wcompleterenaanvraagstart,osentcomplete,apreacceptedcomplete,wcompleterenaanvraagcomplete,apreacceptedcomplete,wafhandelenleadsstart,afinalizedcomplete,oselectedcomplete,wnabellenoffertesstart,wafhandelenleadscomplete,ocancelledcomplete,wbeoordelenfraudeschedule,5.0,10,4,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wbeoordelenfraudestart,apreacceptedcomplete,wafhandelenleadsstart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,wcompleterenaanvraagcomplete,ocreatedcomplete,ocreatedcomplete,acancelledcomplete,wcompleterenaanvraagcomplete,apreacceptedcomplete,afinalizedcomplete,wvaliderenaanvraagcomplete,oacceptedcomplete,10.0,10,5,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wbeoordelenfraudestart,wcompleterenaanvraagstart,wafhandelenleadsstart,wafhandelenleadsstart,apreacceptedcomplete,oselectedcomplete,0,afinalizedcomplete,osentcomplete,wnabellenoffertescomplete,wbeoordelenfraudecomplete,osentbackcomplete,odeclinedcomplete,oacceptedcomplete,wnabellenoffertescomplete,10.0,10,6,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,10.0,10,7,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,10.0,10,8,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagcomplete,apreacceptedcomplete,wbeoordelenfraudecomplete,apreacceptedcomplete,apreacceptedcomplete,afinalizedcomplete,wbeoordelenfraudestart,ocreatedcomplete,osentcomplete,ocreatedcomplete,wbeoordelenfraudecomplete,wnabellenoffertesstart,wnabellenincompletedossiersschedule,apreacceptedcomplete,wwijzigencontractgegevensschedule,10.0,10,9,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagschedule,apreacceptedcomplete,wbeoordelenfraudecomplete,apreacceptedcomplete,apreacceptedcomplete,0,afinalizedcomplete,apreacceptedcomplete,afinalizedcomplete,acancelledcomplete,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentcomplete,wnabellenoffertesstart,osentcomplete,15.0,10,10,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,oselectedcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagstart,aacceptedcomplete,aacceptedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,adeclinedcomplete,apreacceptedcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wnabellenoffertescomplete,wnabellenoffertescomplete,15.0,10,11,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wafhandelenleadsstart,0,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,0,aacceptedcomplete,afinalizedcomplete,ocreatedcomplete,ocreatedcomplete,wbeoordelenfraudecomplete,wnabellenoffertesschedule,adeclinedcomplete,adeclinedcomplete,wnabellenincompletedossiersschedule,wvaliderenaanvraagschedule,odeclinedcomplete,15.0,10,12,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wafhandelenleadsstart,wcompleterenaanvraagstart,wbeoordelenfraudestart,wafhandelenleadscomplete,wafhandelenleadsstart,wafhandelenleadscomplete,aacceptedcomplete,wcompleterenaanvraagcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wvaliderenaanvraagschedule,apreacceptedcomplete,apreacceptedcomplete,wcompleterenaanvraagstart,wnabellenoffertescomplete,wnabellenincompletedossiersschedule,15.0,10,13,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,afinalizedcomplete,aacceptedcomplete,aacceptedcomplete,aacceptedcomplete,oselectedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,odeclinedcomplete,oselectedcomplete,wvaliderenaanvraagschedule,wcompleterenaanvraagcomplete,15.0,10,14,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wafhandelenleadsstart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,apreacceptedcomplete,wafhandelenleadscomplete,wcompleterenaanvraagstart,apreacceptedcomplete,ocreatedcomplete,afinalizedcomplete,wcompleterenaanvraagcomplete,osentbackcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,wnabellenincompletedossiersschedule,wvaliderenaanvraagschedule,wafhandelenleadsstart,20.0,10,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
