Case ID;concept:name;Resource;start:timestamp;time:timestamp;label;lifecycle:transition;Activity
94401;End;End;2016-03-02 15:59:55.000;2016-03-02 15:59:55.000;deviant;complete;End
94451;Start;Start;2016-03-01 15:11:05.000;2016-03-01 15:11:05.000;deviant;complete;Start
94451;Traer informacion estudiante - banner;16695;2016-03-01 15:11:05.000;2016-03-01 15:11:05.000;deviant;complete;Traer informacion estudiante - banner
94451;Radicar Solicitud Homologacion;16695;2016-03-01 15:11:13.000;2016-03-01 15:12:01.000;deviant;complete;Radicar Solicitud Homologacion
94451;Validar solicitud;659;2016-03-01 15:59:21.000;2016-03-01 16:01:33.000;deviant;complete;Validar solicitud
94451;Homologacion por grupo de cursos;659;2016-03-02 08:12:12.000;2016-03-02 08:12:12.000;deviant;complete;Homologacion por grupo de cursos
94451;End;End;2016-03-02 08:12:12.000;2016-03-02 08:12:12.000;deviant;complete;End
94453;Start;Start;2016-03-01 17:19:07.000;2016-03-01 17:19:07.000;regular;complete;Start
94453;Cancelar Solicitud;943;2016-03-01 17:19:07.000;2016-03-01 17:19:07.000;regular;complete;Cancelar Solicitud
94453;Revisar curso;49;2016-03-17 09:49:44.000;2016-03-17 09:56:44.000;regular;complete;Revisar curso
94453;Cancelar curso;943;2016-03-17 09:49:44.000;2016-03-17 09:49:44.000;regular;complete;Cancelar curso
94453;Cancelar curso;17296;2016-03-17 09:49:44.000;2016-03-17 09:49:44.000;regular;complete;Cancelar curso
94453;Visto Bueno Cierre Proceso;7314;2016-03-17 09:51:51.000;2016-03-17 10:31:51.000;regular;complete;Visto Bueno Cierre Proceso
94453;Visto Bueno Cierre Proceso;7314;2016-03-17 14:36:45.000;2016-03-17 15:16:45.000;regular;complete;Visto Bueno Cierre Proceso
94453;Evaluacion curso;49;2016-03-17 18:49:48.000;2016-03-17 19:06:19.000;regular;complete;Evaluacion curso
94453;Validacion final;943;2016-03-29 09:21:18.000;2016-03-29 09:21:33.000;regular;complete;Validacion final
94453;Visto Bueno Cierre Proceso;26767;2016-03-29 09:37:17.000;2016-03-29 09:42:59.000;regular;complete;Visto Bueno Cierre Proceso
94453;End;End;2016-03-29 09:42:59.000;2016-03-29 09:42:59.000;regular;complete;End
94602;Start;Start;2016-03-02 08:59:45.000;2016-03-02 08:59:45.000;deviant;complete;Start
94602;Traer informacion estudiante - banner;11181;2016-03-02 08:59:45.000;2016-03-02 08:59:45.000;deviant;complete;Traer informacion estudiante - banner
94602;Radicar Solicitud Homologacion;11181;2016-03-02 08:59:46.000;2016-03-02 09:33:55.000;deviant;complete;Radicar Solicitud Homologacion
94602;Validar solicitud;19019;2016-03-08 11:09:30.000;2016-03-08 11:10:20.000;deviant;complete;Validar solicitud
94602;Homologacion por grupo de cursos;19019;2016-03-08 13:03:06.000;2016-03-08 13:53:31.000;deviant;complete;Homologacion por grupo de cursos
94602;Revisar curso;19019;2016-03-08 13:03:06.000;2016-03-08 13:03:06.000;deviant;complete;Revisar curso
94602;Evaluacion curso;163;2016-03-08 13:03:31.000;2016-03-08 13:41:14.000;deviant;complete;Evaluacion curso
94602;Validar solicitud / pre-homologacion;19019;2016-03-15 10:43:59.000;2016-03-15 10:56:40.000;deviant;complete;Validar solicitud / pre-homologacion
94602;End;End;2016-03-15 10:56:40.000;2016-03-15 10:56:40.000;deviant;complete;End
94801;Start;Start;2016-03-02 08:39:15.000;2016-03-02 08:39:15.000;deviant;complete;Start
94801;Traer informacion estudiante - banner;9711;2016-03-02 08:39:15.000;2016-03-02 08:39:15.000;deviant;complete;Traer informacion estudiante - banner
94801;Radicar Solicitud Homologacion;9711;2016-03-02 08:39:18.000;2016-03-02 08:39:26.000;deviant;complete;Radicar Solicitud Homologacion
94801;Validar solicitud;1707;2016-03-02 08:47:38.000;2016-03-02 08:50:20.000;deviant;complete;Validar solicitud
94801;Homologacion por grupo de cursos;1707;2016-03-02 11:30:00.000;2016-03-02 11:30:00.000;deviant;complete;Homologacion por grupo de cursos
94801;End;End;2016-03-02 11:30:00.000;2016-03-02 11:30:00.000;deviant;complete;End
94851;Start;Start;2016-03-02 12:22:58.000;2016-03-02 12:22:58.000;regular;complete;Start
94851;Validar solicitud;6767;2016-03-02 12:22:58.000;2016-03-02 15:10:47.000;regular;complete;Validar solicitud
94851;Traer informacion estudiante - banner;22529;2016-03-02 13:35:22.000;2016-03-02 13:35:22.000;regular;complete;Traer informacion estudiante - banner
94851;Radicar Solicitud Homologacion;22529;2016-03-02 13:35:27.000;2016-03-02 13:35:27.000;regular;complete;Radicar Solicitud Homologacion
94851;Homologacion por grupo de cursos;6954;2016-04-07 12:49:53.000;2016-04-07 13:02:03.000;regular;complete;Homologacion por grupo de cursos
94851;Revisar curso;943;2016-04-07 12:49:53.000;2016-04-07 12:50:03.000;regular;complete;Revisar curso
94851;Evaluacion curso;943;2016-04-07 14:06:24.000;2016-04-07 14:16:26.000;regular;complete;Evaluacion curso
94851;Visto Bueno Cierre Proceso;6954;2016-04-08 15:03:31.000;2016-04-08 15:07:27.000;regular;complete;Visto Bueno Cierre Proceso
94851;Validacion final;6767;2016-04-08 17:02:12.000;2016-04-08 17:02:12.000;regular;complete;Validacion final
94851;Transferir Creditos;6954;2016-04-11 08:17:04.000;2016-04-11 08:17:04.000;regular;complete;Transferir Creditos
94851;Transferir creditos homologables;6954;2016-04-11 08:17:04.000;2016-04-11 08:17:04.000;regular;complete;Transferir creditos homologables
94851;Transferir creditos homologables;6954;2016-04-11 08:17:05.000;2016-04-11 08:17:05.000;regular;complete;Transferir creditos homologables
94851;Transferir creditos homologables;6954;2016-04-11 08:17:05.000;2016-04-11 08:17:05.000;regular;complete;Transferir creditos homologables
94851;Transferir creditos homologables;6954;2016-04-11 08:17:05.000;2016-04-11 08:17:05.000;regular;complete;Transferir creditos homologables
94851;End;End;2016-04-11 08:17:05.000;2016-04-11 08:17:05.000;regular;complete;End
94852;Start;Start;2016-03-02 14:01:02.000;2016-03-02 14:01:02.000;deviant;complete;Start
94852;Traer informacion estudiante - banner;19214;2016-03-02 14:01:02.000;2016-03-02 14:01:02.000;deviant;complete;Traer informacion estudiante - banner
94852;Radicar Solicitud Homologacion;19214;2016-03-02 14:01:03.000;2016-03-02 14:01:05.000;deviant;complete;Radicar Solicitud Homologacion
94852;Notificacion estudiante cancelacion soli;1;2016-03-11 10:28:22.000;2016-03-11 10:28:22.000;deviant;complete;Notificacion estudiante cancelacion soli
94852;End;End;2016-03-11 10:28:22.000;2016-03-11 10:28:22.000;deviant;complete;End
94902;Start;Start;2016-03-02 11:17:02.000;2016-03-02 11:17:02.000;regular;complete;Start
94902;Traer informacion estudiante - banner;12452;2016-03-02 11:17:02.000;2016-03-02 11:17:02.000;regular;complete;Traer informacion estudiante - banner
94902;Radicar Solicitud Homologacion;12452;2016-03-02 11:17:03.000;2016-03-02 11:17:07.000;regular;complete;Radicar Solicitud Homologacion
94902;Validar solicitud;19019;2016-03-02 11:21:31.000;2016-03-02 11:21:40.000;regular;complete;Validar solicitud
94902;Recepcion de documentos;26789;2016-03-02 11:30:54.000;2016-03-02 20:27:23.000;regular;complete;Recepcion de documentos
94902;Homologacion por grupo de cursos;1007;2016-03-02 11:30:55.000;2016-03-02 21:24:51.000;regular;complete;Homologacion por grupo de cursos
94902;Validar solicitud / pre-homologacion;19019;2016-03-02 11:30:55.000;2016-03-02 11:30:55.000;regular;complete;Validar solicitud / pre-homologacion
94902;Avanzar recepcion documentos;26789;2016-03-02 11:31:09.000;2016-03-02 20:27:37.000;regular;complete;Avanzar recepcion documentos
94902;Validacion final;19019;2016-06-15 14:12:05.000;2016-06-15 14:52:35.000;regular;complete;Validacion final
94902;Visto Bueno Cierre Proceso;1007;2016-06-22 15:30:57.000;2016-06-22 15:47:53.000;regular;complete;Visto Bueno Cierre Proceso
94902;Transferir Creditos;1007;2016-06-24 16:27:04.000;2016-06-24 16:27:04.000;regular;complete;Transferir Creditos
94902;Transferir creditos homologables;1007;2016-06-24 16:27:04.000;2016-06-24 16:27:04.000;regular;complete;Transferir creditos homologables
94902;End;End;2016-06-24 16:27:04.000;2016-06-24 16:27:04.000;regular;complete;End
94952;Start;Start;2016-03-02 12:00:40.000;2016-03-02 12:00:40.000;regular;complete;Start
94952;Traer informacion estudiante - banner;9711;2016-03-02 12:00:40.000;2016-03-02 12:00:40.000;regular;complete;Traer informacion estudiante - banner
94952;Radicar Solicitud Homologacion;9711;2016-03-02 12:00:45.000;2016-03-02 12:00:45.000;regular;complete;Radicar Solicitud Homologacion
94952;Validar solicitud;1707;2016-03-02 12:12:00.000;2016-03-02 15:24:00.000;regular;complete;Validar solicitud
94952;Homologacion por grupo de cursos;15930;2016-04-12 14:19:22.000;2016-04-12 16:31:22.000;regular;complete;Homologacion por grupo de cursos
94952;Revisar curso;1707;2016-04-12 14:19:23.000;2016-04-12 16:08:12.000;regular;complete;Revisar curso
94952;Evaluacion curso;15930;2016-05-02 09:49:34.000;2016-05-02 10:04:44.000;regular;complete;Evaluacion curso
94952;Validacion final;1707;2016-05-04 07:47:35.000;2016-05-04 07:47:35.000;regular;complete;Validacion final
94952;Visto Bueno Cierre Proceso;15930;2016-05-04 08:01:04.000;2016-05-04 08:09:04.000;regular;complete;Visto Bueno Cierre Proceso
94952;End;End;2016-05-04 08:09:04.000;2016-05-04 08:09:04.000;regular;complete;End
95003;Start;Start;2016-03-02 13:16:58.000;2016-03-02 13:16:58.000;deviant;complete;Start
95003;Traer informacion estudiante - banner;5714;2016-03-02 13:16:58.000;2016-03-02 13:16:58.000;deviant;complete;Traer informacion estudiante - banner
95003;Radicar Solicitud Homologacion;5714;2016-03-02 13:16:59.000;2016-03-02 13:36:59.000;deviant;complete;Radicar Solicitud Homologacion
95003;Validar solicitud;659;2016-03-05 19:45:08.000;2016-03-05 19:56:03.000;deviant;complete;Validar solicitud
95003;Homologacion por grupo de cursos;943;2016-03-08 10:55:40.000;2016-03-08 11:49:30.000;deviant;complete;Homologacion por grupo de cursos
95003;Revisar curso;943;2016-03-08 10:55:40.000;2016-03-08 10:56:44.000;deviant;complete;Revisar curso
95003;Evaluacion curso;943;2016-03-08 13:57:07.000;2016-03-08 14:49:53.000;deviant;complete;Evaluacion curso
95003;End;End;2016-03-08 14:49:53.000;2016-03-08 14:49:53.000;deviant;complete;End
95051;Start;Start;2016-03-02 18:06:28.000;2016-03-02 18:06:28.000;deviant;complete;Start
95051;Traer informacion estudiante - banner;3019;2016-03-02 18:06:28.000;2016-03-02 18:06:28.000;deviant;complete;Traer informacion estudiante - banner
95051;Radicar Solicitud Homologacion;3019;2016-03-02 18:06:31.000;2016-03-02 18:06:31.000;deviant;complete;Radicar Solicitud Homologacion
95051;Validar solicitud;659;2016-03-02 18:18:06.000;2016-03-02 18:18:40.000;deviant;complete;Validar solicitud
95051;Homologacion por grupo de cursos;943;2016-03-03 08:34:56.000;2016-03-03 10:15:20.000;deviant;complete;Homologacion por grupo de cursos
95051;Revisar curso;943;2016-03-03 08:34:57.000;2016-03-03 09:01:42.000;deviant;complete;Revisar curso
95051;Evaluacion curso;943;2016-03-08 11:20:33.000;2016-03-08 12:34:12.000;deviant;complete;Evaluacion curso
95051;End;End;2016-03-08 12:34:12.000;2016-03-08 12:34:12.000;deviant;complete;End
95052;Start;Start;2016-03-02 15:50:32.000;2016-03-02 15:50:32.000;deviant;complete;Start
95052;Validar solicitud;659;2016-03-02 15:50:32.000;2016-03-02 15:53:18.000;deviant;complete;Validar solicitud
95052;Traer informacion estudiante - banner;3019;2016-03-02 18:20:23.000;2016-03-02 18:20:23.000;deviant;complete;Traer informacion estudiante - banner
95052;Radicar Solicitud Homologacion;3019;2016-03-02 18:20:23.000;2016-03-02 18:20:23.000;deviant;complete;Radicar Solicitud Homologacion
95052;Homologacion por grupo de cursos;26763;2016-03-03 08:36:43.000;2016-03-03 08:36:43.000;deviant;complete;Homologacion por grupo de cursos
95052;Revisar curso;659;2016-03-03 08:36:43.000;2016-03-03 08:36:43.000;deviant;complete;Revisar curso
95052;Evaluacion curso;26763;2016-03-03 08:37:24.000;2016-03-03 08:37:24.000;deviant;complete;Evaluacion curso
95052;End;End;2016-03-03 08:37:24.000;2016-03-03 08:37:24.000;deviant;complete;End
95251;Start;Start;2016-03-03 04:32:42.000;2016-03-03 04:32:42.000;deviant;complete;Start
95251;Traer informacion estudiante - banner;8022;2016-03-03 04:32:42.000;2016-03-03 04:32:42.000;deviant;complete;Traer informacion estudiante - banner
95251;Radicar Solicitud Homologacion;8022;2016-03-03 04:32:46.000;2016-03-03 04:32:46.000;deviant;complete;Radicar Solicitud Homologacion
95251;Cancelar Solicitud;677;2016-03-03 04:41:22.000;2016-03-03 04:45:22.000;deviant;complete;Cancelar Solicitud
95251;Notificacion estudiante cancelacion soli;677;2016-03-03 12:59:19.000;2016-03-03 12:59:19.000;deviant;complete;Notificacion estudiante cancelacion soli
95251;End;End;2016-03-03 12:59:19.000;2016-03-03 12:59:19.000;deviant;complete;End
95252;Start;Start;2016-03-03 04:42:52.000;2016-03-03 04:42:52.000;deviant;complete;Start
95252;Traer informacion estudiante - banner;8022;2016-03-03 04:42:52.000;2016-03-03 04:42:52.000;deviant;complete;Traer informacion estudiante - banner
95252;Radicar Solicitud Homologacion;8022;2016-03-03 04:42:53.000;2016-03-03 04:42:53.000;deviant;complete;Radicar Solicitud Homologacion
95252;Cancelar Solicitud;677;2016-03-03 04:46:36.000;2016-03-03 04:50:36.000;deviant;complete;Cancelar Solicitud
95252;Notificacion estudiante cancelacion soli;677;2016-03-03 13:01:46.000;2016-03-03 13:01:46.000;deviant;complete;Notificacion estudiante cancelacion soli
95252;End;End;2016-03-03 13:01:46.000;2016-03-03 13:01:46.000;deviant;complete;End
95253;Start;Start;2016-03-03 04:47:17.000;2016-03-03 04:47:17.000;deviant;complete;Start
95253;Traer informacion estudiante - banner;8022;2016-03-03 04:47:17.000;2016-03-03 04:47:17.000;deviant;complete;Traer informacion estudiante - banner
95253;Radicar Solicitud Homologacion;8022;2016-03-03 04:47:18.000;2016-03-03 04:47:18.000;deviant;complete;Radicar Solicitud Homologacion
95253;Cancelar Solicitud;677;2016-03-03 04:50:47.000;2016-03-03 04:54:47.000;deviant;complete;Cancelar Solicitud
95253;Notificacion estudiante cancelacion soli;677;2016-03-03 13:03:09.000;2016-03-03 13:03:09.000;deviant;complete;Notificacion estudiante cancelacion soli
95253;End;End;2016-03-03 13:03:09.000;2016-03-03 13:03:09.000;deviant;complete;End
95301;Start;Start;2016-03-03 04:33:06.000;2016-03-03 04:33:06.000;deviant;complete;Start
95301;Traer informacion estudiante - banner;11759;2016-03-03 04:33:06.000;2016-03-03 04:33:06.000;deviant;complete;Traer informacion estudiante - banner
95301;Radicar Solicitud Homologacion;11759;2016-03-03 04:33:08.000;2016-03-03 04:33:08.000;deviant;complete;Radicar Solicitud Homologacion
95301;Validar solicitud;22475;2016-03-03 04:41:06.000;2016-03-03 04:41:06.000;deviant;complete;Validar solicitud
95301;Homologacion por grupo de cursos;22475;2016-03-03 06:56:14.000;2016-03-03 10:20:14.000;deviant;complete;Homologacion por grupo de cursos
95301;Revisar curso;22475;2016-03-03 06:56:15.000;2016-03-03 06:56:15.000;deviant;complete;Revisar curso
95301;Evaluacion curso;22439;2016-03-03 06:59:02.000;2016-03-03 10:23:02.000;deviant;complete;Evaluacion curso
95301;Validar solicitud / pre-homologacion;22475;2016-04-14 14:40:39.000;2016-04-14 14:40:39.000;deviant;complete;Validar solicitud / pre-homologacion
95301;End;End;2016-04-14 14:40:39.000;2016-04-14 14:40:39.000;deviant;complete;End
95302;Start;Start;2016-03-03 04:51:48.000;2016-03-03 04:51:48.000;deviant;complete;Start
95302;Traer informacion estudiante - banner;6004;2016-03-03 04:51:48.000;2016-03-03 04:51:48.000;deviant;complete;Traer informacion estudiante - banner
95302;Radicar Solicitud Homologacion;6004;2016-03-03 04:51:49.000;2016-03-03 04:59:49.000;deviant;complete;Radicar Solicitud Homologacion
95302;Cancelar Solicitud;22475;2016-03-04 03:23:46.000;2016-03-04 03:26:09.000;deviant;complete;Cancelar Solicitud
95302;Notificacion estudiante cancelacion soli;22475;2016-03-04 10:23:43.000;2016-03-04 10:23:43.000;deviant;complete;Notificacion estudiante cancelacion soli
95302;End;End;2016-03-04 10:23:43.000;2016-03-04 10:23:43.000;deviant;complete;End
95303;Start;Start;2016-03-03 05:02:17.000;2016-03-03 05:02:17.000;deviant;complete;Start
95303;Traer informacion estudiante - banner;6004;2016-03-03 05:02:17.000;2016-03-03 05:02:17.000;deviant;complete;Traer informacion estudiante - banner
95303;Radicar Solicitud Homologacion;6004;2016-03-03 05:02:18.000;2016-03-03 05:10:18.000;deviant;complete;Radicar Solicitud Homologacion
95303;Cancelar Solicitud;22404;2016-03-04 02:58:08.000;2016-03-04 02:58:23.000;deviant;complete;Cancelar Solicitud
95303;Notificacion estudiante cancelacion soli;22404;2016-03-04 08:15:28.000;2016-03-04 08:15:28.000;deviant;complete;Notificacion estudiante cancelacion soli
95303;End;End;2016-03-04 08:15:28.000;2016-03-04 08:15:28.000;deviant;complete;End
95304;Start;Start;2016-03-03 05:10:14.000;2016-03-03 05:10:14.000;deviant;complete;Start
95304;Traer informacion estudiante - banner;6004;2016-03-03 05:10:14.000;2016-03-03 05:10:14.000;deviant;complete;Traer informacion estudiante - banner
95304;Radicar Solicitud Homologacion;6004;2016-03-03 05:10:15.000;2016-03-03 05:18:15.000;deviant;complete;Radicar Solicitud Homologacion
95304;Cancelar Solicitud;22404;2016-03-04 03:27:49.000;2016-03-04 04:43:27.000;deviant;complete;Cancelar Solicitud
95304;Notificacion estudiante cancelacion soli;22404;2016-03-17 12:38:55.000;2016-03-17 12:38:55.000;deviant;complete;Notificacion estudiante cancelacion soli
95304;End;End;2016-03-17 12:38:55.000;2016-03-17 12:38:55.000;deviant;complete;End
95305;Start;Start;2016-03-03 05:20:43.000;2016-03-03 05:20:43.000;deviant;complete;Start
95305;Traer informacion estudiante - banner;6004;2016-03-03 05:20:43.000;2016-03-03 05:20:43.000;deviant;complete;Traer informacion estudiante - banner
95305;Radicar Solicitud Homologacion;6004;2016-03-03 05:20:44.000;2016-03-03 05:28:44.000;deviant;complete;Radicar Solicitud Homologacion
95305;Cancelar Solicitud;669;2016-03-04 03:00:58.000;2016-03-04 03:03:28.000;deviant;complete;Cancelar Solicitud
